MR ID,MR Date,Subject,ScanId,ScanType,SeriesDesc,Project,stat_mean,stat_snr,stat_stddev,AGAR_SFNR,PercentFluctuation,Drift,rdc,meanfwhmx,meanfwhmy,meanfwhmz,meanghost,meanbrightghost,driftfit,BIRN_HUMAN_MEAN,BIRN_HUMAN_SNR,BIRN_HUMAN_SFNR,BIRN_HUMAN_MEAN_MASKED_FWHMX,BIRN_HUMAN_MEAN_MASKED_FWHMY,BIRN_HUMAN_MEAN_MASKED_FWHMZ,XNAT_QCASSESSMENTDATA ID,Scanner,Subject Label
AGAR_ABCD07_20chBay2_20191001,2019-10-01,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,894.2,51.9,0.84,53.5,0.09,0.82,21.5,2.104,1.69,1.174,4.263,8.031,0.37,1140.6,74.7,73.0,2.152,1.761,1.397,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191006,2019-10-06,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,928.9,52.9,0.76,54.8,0.08,1.49,24.2,2.106,1.698,1.141,4.053,7.584,0.92,1163.6,76.2,74.7,2.215,1.805,1.489,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191006,2019-10-06,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1314.9,382.8,0.25,389.0,0.02,0.31,14.4,2.698,2.225,2.633,2.772,4.97,0.24,1579.2,454.1,457.0,3.165,2.687,3.805,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191019,2019-10-19,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,893.4,49.3,0.8,51.0,0.09,1.12,27.4,2.107,1.703,1.194,4.07,7.858,0.73,1120.2,74.3,72.3,2.258,1.951,1.655,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191019,2019-10-19,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1273.3,373.7,0.31,378.8,0.02,0.33,12.2,2.724,2.271,2.686,2.873,5.18,0.25,1527.9,447.3,446.1,3.481,3.318,4.362,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191026,2019-10-26,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1224.5,375.1,0.27,370.3,0.02,0.31,14.4,2.71,2.355,2.662,3.029,5.439,0.23,1520.6,460.9,450.8,2.885,2.546,3.18,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191026,2019-10-26,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,850.9,52.8,0.94,52.7,0.11,1.72,18.7,2.107,1.714,1.157,4.521,8.739,1.21,1109.0,75.3,72.4,2.199,1.795,1.468,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191029,2019-10-29,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,925.2,54.7,0.8,53.3,0.09,1.18,23.3,2.105,1.694,1.137,4.251,7.932,0.72,1180.7,73.9,72.7,2.18,1.802,1.442,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191029,2019-10-29,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1332.3,393.7,0.3,387.4,0.02,0.27,14.5,2.746,2.268,2.785,2.889,5.402,0.21,1612.8,459.6,457.5,3.073,2.72,3.666,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191105,2019-11-05,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,814.2,46.2,0.75,47.4,0.09,0.98,25.4,2.105,1.699,1.179,4.209,8.038,0.55,1052.2,67.8,67.6,2.281,1.91,1.651,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191105,2019-11-05,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1178.8,340.2,0.26,349.1,0.02,0.2,14.6,2.686,2.234,2.638,2.885,4.987,0.13,1436.5,423.3,417.1,3.54,3.197,4.253,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191110,2019-11-10,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1268.6,359.1,0.26,379.4,0.02,0.33,16.5,2.725,2.242,2.702,2.934,5.228,0.26,1539.3,453.3,448.1,3.101,2.705,3.68,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191110,2019-11-10,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,874.6,53.5,0.71,52.9,0.08,0.99,26.1,2.102,1.69,1.175,4.384,8.333,0.54,1130.7,76.4,72.4,2.143,1.748,1.327,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191120,2019-11-20,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1276.0,371.5,0.28,374.6,0.02,0.28,14.4,2.714,2.252,2.662,2.809,4.959,0.21,1527.7,437.9,439.0,3.286,2.785,3.958,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191120,2019-11-20,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,886.5,51.3,0.71,52.2,0.08,1.0,28.3,2.105,1.695,1.151,4.107,7.626,0.7,1121.7,73.7,71.8,2.256,1.833,1.613,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191125,2019-11-25,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,895.3,54.4,0.86,56.6,0.1,1.65,20.9,2.109,1.708,1.161,4.479,8.623,1.15,1109.4,77.3,74.4,2.194,1.795,1.441,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191125,2019-11-25,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1294.8,400.9,0.3,393.6,0.02,0.31,13.1,2.694,2.332,2.655,2.989,5.467,0.22,1507.7,442.7,449.3,3.222,2.776,3.858,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191204,2019-12-04,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,900.2,54.7,0.75,54.5,0.08,1.1,26.5,2.103,1.695,1.154,4.335,8.199,0.64,1137.3,75.7,73.6,2.224,1.826,1.543,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191204,2019-12-04,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1297.0,386.4,0.3,387.0,0.02,0.3,13.8,2.69,2.263,2.625,2.977,5.389,0.22,1553.8,459.7,456.0,3.178,2.858,3.758,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191209,2019-12-09,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1272.5,380.3,0.25,377.0,0.02,0.31,15.5,2.737,2.334,2.668,2.969,5.352,0.25,1611.3,476.6,467.0,3.393,3.094,3.962,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191209,2019-12-09,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,893.9,53.1,0.83,52.2,0.09,1.1,21.6,2.108,1.704,1.171,4.342,8.308,0.53,1172.4,76.0,73.4,2.203,1.834,1.463,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191217,2019-12-17,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1302.6,388.3,0.32,384.4,0.02,0.31,11.2,2.727,2.272,2.709,2.893,5.054,0.21,1562.9,454.6,450.1,3.313,2.93,3.924,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191217,2019-12-17,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,903.1,52.8,0.72,53.6,0.08,1.24,26.0,2.105,1.696,1.149,4.249,8.029,0.73,1137.9,75.4,73.2,2.225,1.827,1.53,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191226,2019-12-26,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1304.9,379.0,0.33,389.0,0.03,0.24,11.7,2.709,2.252,2.724,2.918,5.103,0.18,1532.7,439.0,447.1,3.662,3.392,4.415,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191226,2019-12-26,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,902.0,54.3,0.77,54.6,0.09,0.89,24.2,2.105,1.691,1.144,4.216,7.883,0.48,1118.5,75.5,73.0,2.21,1.828,1.449,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191229,2019-12-29,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1310.1,379.0,0.31,385.5,0.02,0.31,12.0,2.695,2.233,2.616,2.869,5.129,0.21,1553.0,436.8,450.6,3.099,2.821,3.814,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20191229,2019-12-29,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,917.3,50.2,0.79,52.7,0.09,1.33,27.0,2.106,1.699,1.17,4.177,7.833,0.75,1138.9,72.2,72.1,2.22,1.881,1.63,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200106,2020-01-06,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1263.7,388.5,0.29,384.2,0.02,0.36,13.7,2.703,2.336,2.666,3.003,5.488,0.3,1479.0,420.0,439.5,3.125,2.72,3.738,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200106,2020-01-06,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,878.3,50.5,0.89,54.8,0.1,1.58,19.8,2.108,1.71,1.165,4.483,8.629,1.04,1088.3,72.9,72.9,2.161,1.772,1.314,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200114,2020-01-14,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,881.9,52.1,0.85,52.5,0.1,1.02,23.4,2.105,1.693,1.192,4.522,8.592,0.33,1133.3,75.1,72.3,2.146,1.768,1.347,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200114,2020-01-14,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1275.5,373.3,0.3,382.6,0.02,0.35,13.4,2.72,2.248,2.642,3.016,5.34,0.26,1548.8,454.4,455.5,3.014,2.612,3.47,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200121,2020-01-21,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,844.7,50.2,0.87,50.8,0.1,0.85,21.1,2.105,1.704,1.186,4.669,8.956,0.39,1116.0,71.8,70.9,2.139,1.758,1.303,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200121,2020-01-21,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1223.7,358.8,0.26,368.4,0.02,0.24,15.7,2.717,2.257,2.664,3.07,5.457,0.19,1532.4,450.6,452.0,2.912,2.532,3.303,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200205,2020-02-05,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1268.8,376.7,0.26,381.9,0.02,0.24,16.8,2.689,2.296,2.575,3.052,5.58,0.16,1547.1,463.4,457.1,2.966,2.623,3.363,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200205,2020-02-05,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,874.1,51.8,0.83,52.4,0.1,1.33,23.4,2.107,1.712,1.163,4.463,8.564,0.8,1134.0,74.4,72.4,2.155,1.774,1.293,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200211,2020-02-11,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,881.6,53.6,0.78,53.1,0.09,0.98,23.9,2.103,1.695,1.134,4.258,8.178,0.51,1117.4,75.1,72.4,2.302,1.894,1.751,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200211,2020-02-11,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1272.9,374.7,0.27,375.9,0.02,0.16,15.8,2.686,2.222,2.623,2.931,5.167,0.07,1530.1,441.5,444.6,3.41,2.98,4.375,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200219,2020-02-19,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1271.0,387.2,0.29,388.5,0.02,0.38,13.9,2.686,2.341,2.676,3.023,5.607,0.32,1490.9,421.7,446.8,3.236,2.825,3.94,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200219,2020-02-19,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,889.0,55.7,0.94,56.6,0.11,1.67,19.0,2.108,1.71,1.17,4.527,8.757,1.32,1105.5,76.4,74.4,2.187,1.798,1.437,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200228,2020-02-28,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1269.1,383.2,0.28,373.4,0.02,0.27,14.3,2.717,2.258,2.674,2.899,5.037,0.21,1509.3,453.3,435.1,3.674,3.304,4.451,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200228,2020-02-28,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,875.8,48.9,0.76,51.5,0.09,0.98,24.4,2.104,1.692,1.164,4.258,8.131,0.54,1099.3,71.1,70.7,2.247,1.881,1.561,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200304,2020-03-04,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1244.1,363.6,0.27,371.8,0.02,0.25,12.8,2.718,2.246,2.703,3.066,5.575,0.18,1482.2,446.1,435.2,3.118,2.747,3.604,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200304,2020-03-04,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,877.4,65.7,0.66,66.0,0.08,1.28,21.1,2.107,1.712,1.219,4.068,8.129,0.83,1084.4,82.9,77.6,2.204,1.835,1.576,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200706,2020-07-06,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,934.4,54.5,0.74,56.0,0.08,0.96,29.0,2.102,1.697,1.128,4.276,8.044,0.37,1175.2,77.2,75.3,2.172,1.775,1.377,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200706,2020-07-06,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1327.4,388.7,0.25,394.0,0.02,0.19,15.7,2.712,2.265,2.664,2.968,5.382,0.12,1611.6,465.6,466.8,2.914,2.489,3.26,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200713,2020-07-13,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,875.3,48.4,0.76,50.7,0.09,1.14,24.5,2.103,1.7,1.159,4.298,7.924,0.69,1111.9,71.4,70.1,2.148,1.767,1.347,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200713,2020-07-13,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1251.7,357.2,0.27,367.9,0.02,0.17,17.0,2.683,2.224,2.612,2.961,5.391,0.11,1518.5,438.6,439.4,2.879,2.47,3.326,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200720,2020-07-20,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1267.0,373.9,0.26,376.6,0.02,0.2,15.6,2.701,2.241,2.678,2.97,5.295,0.14,1531.9,441.7,446.4,3.203,2.904,3.977,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200720,2020-07-20,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,881.9,50.8,0.72,52.5,0.08,0.82,24.3,2.107,1.696,1.154,4.321,8.029,0.43,1121.5,71.6,72.3,2.2,1.835,1.526,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200728,2020-07-28,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1288.6,388.3,0.24,382.9,0.02,0.17,18.6,2.698,2.226,2.634,2.954,5.252,0.11,1546.5,464.0,450.8,2.897,2.511,3.307,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200728,2020-07-28,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,900.3,54.2,0.72,53.5,0.08,1.11,25.6,2.105,1.701,1.158,4.28,8.064,0.55,1128.0,75.5,72.7,2.157,1.771,1.368,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200805,2020-08-05,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,910.9,54.7,0.78,55.3,0.09,0.86,23.1,2.105,1.694,1.155,4.335,8.417,0.41,1130.9,76.7,74.0,2.166,1.787,1.286,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200805,2020-08-05,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1297.5,372.5,0.25,392.2,0.02,0.26,13.8,2.701,2.258,2.683,2.955,5.273,0.18,1543.4,435.6,456.0,2.967,2.624,3.444,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200812,2020-08-12,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,890.9,53.0,0.77,53.5,0.09,1.0,25.5,2.107,1.7,1.148,4.339,8.611,0.47,1119.8,74.9,72.7,2.152,1.771,1.356,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200812,2020-08-12,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1281.5,357.5,0.28,381.8,0.02,0.22,14.6,2.718,2.25,2.737,2.969,5.322,0.14,1530.6,421.5,445.8,3.028,2.583,3.479,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200821,2020-08-21,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,938.4,53.6,0.85,54.0,0.09,0.98,21.3,2.101,1.704,1.163,4.201,7.737,0.53,1163.1,73.8,73.3,2.18,1.817,1.434,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200821,2020-08-21,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1321.3,376.9,0.26,389.7,0.02,0.28,14.7,2.73,2.265,2.714,2.934,5.256,0.2,1592.2,453.6,459.9,3.083,2.766,3.775,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200905,2020-09-05,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,890.8,50.2,0.78,53.9,0.09,1.42,24.6,2.107,1.71,1.139,4.063,7.542,0.95,1084.6,69.7,70.1,2.312,2.128,1.928,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200905,2020-09-05,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1271.5,377.1,0.24,375.8,0.02,0.24,17.7,2.69,2.233,2.651,2.883,5.362,0.18,1477.9,420.5,432.1,3.334,3.258,4.505,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200912,2020-09-12,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1315.6,390.9,0.25,391.0,0.02,0.32,15.1,2.671,2.199,2.664,2.911,5.167,0.24,1552.4,459.2,452.5,4.247,3.955,5.105,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200912,2020-09-12,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,918.9,53.9,0.8,54.3,0.09,0.69,23.7,2.099,1.695,1.215,4.295,8.293,0.24,1131.6,73.9,72.9,2.39,2.088,1.77,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200920,2020-09-20,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,907.0,55.5,0.79,53.5,0.09,1.19,22.4,2.102,1.693,1.158,4.282,8.259,0.63,1149.8,76.7,73.5,2.28,1.845,1.693,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20200920,2020-09-20,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1296.0,387.4,0.26,385.6,0.02,0.22,14.4,2.717,2.247,2.69,2.908,5.147,0.14,1564.9,455.2,454.2,3.539,2.952,4.417,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201003,2020-10-03,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,874.3,54.7,0.92,52.3,0.1,0.94,20.0,2.1,1.705,1.15,4.813,9.178,0.49,1117.4,73.8,70.5,2.141,1.766,1.269,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201003,2020-10-03,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1283.6,379.8,0.29,387.4,0.02,0.35,14.6,2.721,2.246,2.698,3.136,5.596,0.29,1529.2,443.6,451.9,3.0,2.583,3.471,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201010,2020-10-10,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,923.8,54.6,0.78,55.5,0.08,1.41,24.0,2.106,1.704,1.151,4.531,8.63,0.86,1167.1,75.4,74.4,2.184,1.806,1.408,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201010,2020-10-10,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1332.8,399.8,0.33,400.9,0.02,0.28,12.1,2.704,2.286,2.642,3.054,5.647,0.21,1590.5,469.1,468.4,3.151,2.827,3.682,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201017,2020-10-17,HCPIntradb_S04439,22,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1267.0,386.9,0.31,379.1,0.02,0.25,13.5,2.726,2.408,2.701,3.015,5.456,0.17,1517.1,403.8,443.2,3.726,3.398,4.504,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201017,2020-10-17,HCPIntradb_S04439,20,fMRI,ABCD_QA_fMRI,Prisma_QC,882.9,52.4,0.85,54.3,0.1,1.72,22.0,2.103,1.718,1.182,4.394,8.55,1.08,1114.5,75.4,73.7,2.289,1.915,1.664,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201018,2020-10-18,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1270.6,376.2,0.26,377.5,0.02,0.25,13.7,2.707,2.238,2.611,2.919,5.161,0.2,1528.2,442.8,446.5,3.471,2.913,4.231,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201018,2020-10-18,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,885.5,50.5,0.84,50.5,0.09,1.27,23.9,2.106,1.705,1.175,4.251,7.967,0.74,1114.9,72.6,71.4,2.273,1.847,1.677,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201024,2020-10-24,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1292.1,391.3,0.33,385.9,0.03,0.36,11.4,2.74,2.317,2.721,3.051,5.536,0.28,1573.9,456.8,458.0,3.098,2.779,3.581,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201024,2020-10-24,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,892.2,54.3,0.79,54.0,0.09,1.32,21.6,2.105,1.689,1.147,4.57,8.671,0.88,1154.7,76.0,73.3,2.167,1.777,1.368,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201031,2020-10-31,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,,,,,,,,,,,,,,,,,,,,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201031,2020-10-31,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1261.6,367.0,0.29,376.0,0.02,0.32,13.2,2.72,2.252,2.695,3.077,5.62,0.23,1541.4,426.4,448.7,3.428,3.095,3.985,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201107,2020-11-07,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1310.1,385.5,0.29,390.3,0.02,0.28,12.9,2.735,2.303,2.689,3.031,5.52,0.21,1591.1,453.8,461.5,3.081,2.761,3.669,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201107,2020-11-07,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,905.0,52.4,0.78,54.3,0.09,1.29,23.6,2.102,1.693,1.152,4.4,8.242,0.93,1164.7,75.4,74.0,2.177,1.784,1.41,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201114,2020-11-14,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,888.2,53.6,0.74,53.9,0.08,1.4,25.2,2.102,1.69,1.162,4.457,8.449,0.98,1137.9,74.5,73.3,2.2,1.822,1.435,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201114,2020-11-14,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1280.3,390.4,0.29,384.9,0.02,0.34,12.2,2.698,2.271,2.609,3.056,5.464,0.28,1555.4,467.5,458.7,3.306,3.007,3.886,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201121,2020-11-21,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,890.1,52.5,0.74,53.2,0.08,1.37,25.1,2.104,1.691,1.149,4.42,8.336,0.84,1145.5,74.3,73.2,2.175,1.805,1.437,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201121,2020-11-21,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1282.0,400.9,0.32,381.0,0.02,0.35,12.7,2.735,2.301,2.669,2.982,5.299,0.27,1568.9,460.0,453.7,3.245,2.953,4.067,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201205,2020-12-05,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1284.6,375.6,0.29,382.8,0.02,0.35,14.4,2.714,2.268,2.711,3.009,5.434,0.28,1575.9,459.8,458.9,3.268,2.914,3.879,,AWP166038,AGAR_ABCD07
AGAR_ABCD07_20chBay2_20201205,2020-12-05,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,891.0,52.2,0.8,52.6,0.09,1.07,24.0,2.106,1.694,1.164,4.459,8.468,0.7,1155.8,74.7,72.9,2.188,1.804,1.444,,AWP166038,AGAR_ABCD07
